-0.585005,-0.617849,2.74741,-1.32727,2.28531,-1.16929,0.874004
-1.2291,0.219229,1.95179,1.26813,1.41839,-0.290065,2.96613
-1.26541,-0.042254,1.55417,1.25649,0.330352,0.00972267,-1.85584
-0.90154,0.586843,2.87121,1.33349,1.05665,-0.867359,2.59063
-0.73304,-0.658507,3.06158,-1.33869,2.16968,-1.01891,0.744097
-1.26526,-0.0508401,-1.6001,-1.25654,-2.19383,0.0155981,-2.4612
-0.841798,0.601427,2.99683,1.33753,1.01643,-0.934152,2.54019
-0.514353,-0.575691,-0.556215,1.31655,2.35832,1.2431,-2.19395
-0.430909,-0.497978,-0.770425,1.29958,2.47397,1.33498,-2.08644
-1.09288,-0.51995,-2.42533,-1.30403,1.91432,-0.584721,0.435457
-0.448936,0.461534,0.721085,-1.30364,0.651925,1.34157,-0.993991
-1.26539,-0.0437525,1.55196,1.2565,-2.65892,-0.0103723,1.13554
-1.26548,-0.033901,-1.57508,-1.25647,-0.586539,-0.0110215,2.19093
-1.06212,-0.549408,0.636663,1.31043,-1.19877,-0.632981,0.467011
-0.494795,-0.560634,2.53798,-1.31299,2.3819,-1.26408,0.970336
-0.768431,0.607277,-3.13463,1.3392,0.966707,-1.01203,2.4786
-0.454187,-0.523519,2.4345,-1.30478,2.43728,-1.30867,1.022
-0.478558,-0.54682,2.49752,-1.30985,2.4029,-1.28172,0.99017
-0.564955,-0.607658,2.70264,-1.32459,2.30439,-1.18998,0.893776
-0.970627,0.557625,-0.420922,-1.32568,-2.03614,-0.784086,2.65101
-0.421912,0.429919,-2.34569,1.29747,-2.5357,1.37119,-1.03563
-0.575937,0.559169,0.414337,-1.32608,-2.33091,-1.20826,2.30195
-1.17616,0.346814,2.17442,1.28356,-1.83003,0.445375,-0.265915
-0.279359,0.0160222,1.50134,-1.25688,-3.10706,-1.53463,1.63193
-0.391293,-0.445072,2.25365,-1.28988,2.54792,-1.38133,1.12004
-1.26509,-0.0574972,-1.60995,-1.2566,-1.99067,0.0219515,-2.65502
-0.788169,-0.659939,0.0337406,1.33911,-1.00837,-0.962211,0.699633
-0.734712,0.605652,0.0765568,-1.33874,-2.19866,-1.04684,2.44985
-0.516463,0.522086,0.551179,-1.31694,0.745425,1.26971,-0.905515
-1.24562,-0.217198,1.29019,1.26294,1.65025,0.198191,-2.92804
-0.692126,0.599676,0.164961,-1.33703,-2.23019,-1.09029,2.41267
-0.47558,0.488194,0.651624,-1.30923,-2.44965,-1.31288,2.18475
-0.343528,0.297772,-2.08466,1.27681,0.420934,-1.4605,1.94654
-1.26528,-0.0501522,-1.59909,-1.25654,-2.22414,0.0149929,-2.43186
-1.26547,-0.03672,-1.57925,-1.25648,2.82856,0.00966342,-1.22021
